date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-17 18:38:33,crazeclown,Phil_frittata,38,139,541,"If you plan on going into a committed relationship(no cheating), you need to have skills in thishttps://twitter.com/Phil_frittata/status/1167332281717067776 …",,,,1218241213243019277,https://twitter.com/crazeclown/status/1218241213243019277
2020-01-17 18:33:46,crazeclown,,17,17,180,"I’ve been enjoying a great peace of mind lately",,,,1218240006982193153,https://twitter.com/crazeclown/status/1218240006982193153
2020-01-17 18:29:26,crazeclown,,21,20,197,"What happened to KUPE boys?",,,,1218238919789117440,https://twitter.com/crazeclown/status/1218238919789117440
2020-01-16 16:35:07,crazeclown,oluwashina,0,16,87,"https://twitter.com/oluwashina/status/1215368981311344640 …",,,,1217847761405665286,https://twitter.com/crazeclown/status/1217847761405665286
2020-01-16 11:13:35,crazeclown,deboraholaaa,4,12,99,"Shey nobody is crushing on the brother enough to buy him his own ps5? Abi is mcm not giving preeqhttps://twitter.com/deboraholaaa/status/1217496874086735874 …",,,,1217766844125282304,https://twitter.com/crazeclown/status/1217766844125282304
2020-01-16 11:10:27,crazeclown,,17,59,564,"First surprise I had for jojo back in 2012 was in a private cinema on her birthday... after the movie, picture slides of me and her came on the screen with birthday wishes and then came in the cake and her birthday gift (a phone). I wasn’t even a boyfriend then ...",,,,1217766054530834432,https://twitter.com/crazeclown/status/1217766054530834432
2020-01-15 22:46:12,crazeclown,Emenike_Silver,3,2,65,"Dm some of your works to me https://twitter.com/Emenike_Silver/status/1217575725710049280 …",,,,1217578759760596992,https://twitter.com/crazeclown/status/1217578759760596992
2020-01-15 22:44:35,crazeclown,cici_eco,4,3,31,"Joke? Really Cici https://twitter.com/cici_eco/status/1217576860206403585 …",,,,1217578353420656646,https://twitter.com/crazeclown/status/1217578353420656646
2020-01-15 22:44:09,crazeclown,Bellar_bee,2,1,32,"How do you pronounce ‘JoOg’? https://twitter.com/Bellar_bee/status/1217577003001569282 …",,,,1217578245660516358,https://twitter.com/crazeclown/status/1217578245660516358
2020-01-15 22:43:44,crazeclown,adabaybi,1,2,4,"Thank you just did",,,,1217578139171409921,https://twitter.com/crazeclown/status/1217578139171409921
